user_id,month,total_calls_duration,total_messages,mb_used,total_cost
1095,2018-02,0.0,0.0,0.0,20.0
1095,2018-03,0.0,0.0,0.0,20.0
1095,2018-04,4.02010722796621,1.0,4392.78,20.0
1095,2018-05,23.410627352874837,11.0,13795.63,20.0
1095,2018-06,12.561262420329584,7.0,12560.2,20.0
1095,2018-07,13.071841175950189,14.0,15825.76,24.548437500000002
1095,2018-08,13.813090944217237,7.0,15474.53,21.118457031250006
1095,2018-09,14.378962059158436,16.0,15110.19,20.0
1095,2018-10,21.142510729564915,11.0,13619.65,20.0
1095,2018-11,19.324129385132757,17.0,18290.77,48.620800781250004
1095,2018-12,18.736726694332276,11.0,18523.18,50.8904296875
1096,2018-01,0.0,0.0,0.0,70.0
1096,2018-02,0.0,0.0,0.0,70.0
1096,2018-03,0.0,0.0,0.0,70.0
1096,2018-04,0.0,0.0,0.0,70.0
1096,2018-05,0.0,0.0,0.0,70.0
1096,2018-06,0.0,0.0,0.0,70.0
1096,2018-07,0.0,0.0,0.0,70.0
1096,2018-08,0.0,0.0,0.0,70.0
1096,2018-09,0.0,0.0,0.0,70.0
1096,2018-10,0.0,0.0,0.0,70.0
1096,2018-11,0.0,0.0,0.0,70.0
1096,2018-12,18.753889000651192,14.0,7159.74,70.0
1097,2018-01,0.0,0.0,0.0,20.0
1097,2018-02,0.0,0.0,0.0,20.0
1097,2018-03,0.0,0.0,0.0,20.0
1097,2018-04,0.0,0.0,0.0,20.0
1097,2018-05,0.0,0.0,0.0,20.0
1097,2018-06,0.0,0.0,0.0,20.0
1097,2018-07,0.0,0.0,0.0,20.0
1097,2018-08,19.654548564381223,0.0,4130.0599999999995,20.0
1097,2018-09,86.63058255610369,0.0,12047.3,20.0
1097,2018-10,88.49197071466111,0.0,17220.95,38.17333984375001
1097,2018-11,81.5563941515636,0.0,20539.170000000002,70.57783203125001
1097,2018-12,97.32189400821312,0.0,19175.92,57.26484374999998
1098,2018-01,0.0,0.0,0.0,20.0
1098,2018-02,0.0,0.0,0.0,20.0
1098,2018-03,0.0,0.0,0.0,20.0
1098,2018-04,0.0,0.0,0.0,20.0
1098,2018-05,0.0,0.0,0.0,20.0
1098,2018-06,0.0,0.0,0.0,20.0
1098,2018-07,0.0,0.0,0.0,20.0
1098,2018-08,37.7659765609494,51.0,17686.54,42.75011718750001
1098,2018-09,65.50861492974735,99.0,29244.37,157.05955078124998
1098,2018-10,80.44963195474202,89.0,30885.97,172.79080078125003
1098,2018-11,57.66200328432591,89.0,31063.77,174.52712890625003
1098,2018-12,50.24660934363375,98.0,28876.32,153.4353125
1099,2018-01,0.0,0.0,0.0,20.0
1099,2018-02,4.714398943641566,3.0,599.78,20.0
1099,2018-03,87.15097971521385,22.0,20857.74,73.68886718750002
1099,2018-04,62.43601901272897,15.0,15861.63,24.898730468749992
1099,2018-05,68.71245390308344,25.0,20522.51,70.41513671874998
1099,2018-06,50.44126956796597,11.0,14416.46,20.0
1099,2018-07,54.35934239699879,29.0,13238.13,20.0
1099,2018-08,52.931989315299035,31.0,16692.58,33.01347656250002
1099,2018-09,61.78657251973539,24.0,17353.26,39.465429687499984
1099,2018-10,64.02465909382602,24.0,20462.74,69.83144531250002
1099,2018-11,81.14242126459119,24.0,15144.54,20.0
1099,2018-12,64.73469208229524,31.0,16293.44,29.115625000000005
1100,2018-01,0.0,0.0,0.0,20.0
1100,2018-02,0.0,0.0,0.0,20.0
1100,2018-03,0.0,0.0,0.0,20.0
1100,2018-04,0.0,0.0,0.0,20.0
1100,2018-05,0.0,0.0,0.0,20.0
1100,2018-06,0.0,0.0,0.0,20.0
1100,2018-07,0.0,0.0,0.0,20.0
1100,2018-08,28.655469859160313,36.0,15115.119999999999,20.0
1100,2018-09,55.97477704441703,45.0,18948.95,55.04833984375001
1100,2018-10,32.03020494060707,64.0,16753.37,34.02712890624999
1100,2018-11,44.28797979694981,47.0,24672.97,110.94697265625001
1100,2018-12,39.647668817635164,73.0,21906.66,84.6222265625
1101,2018-01,0.0,0.0,0.0,20.0
1101,2018-02,0.0,0.0,0.0,20.0
1101,2018-03,0.0,0.0,0.0,20.0
1101,2018-04,18.605759500569768,19.0,1832.63,20.0
1101,2018-05,43.396795956240744,81.0,17296.93,39.84533203125
1101,2018-06,59.11324801410685,70.0,14432.43,20.6
1101,2018-07,39.89110325635807,66.0,14207.54,20.48
1101,2018-08,50.1284473885069,106.0,15143.18,21.68
1101,2018-09,51.013635014765605,78.0,12907.32,20.84
1101,2018-10,58.328758134906344,78.0,15815.91,25.29224609375
1101,2018-11,55.02129101889994,65.0,12178.0,20.45
1101,2018-12,46.75840551201303,85.0,9104.09,21.05
1102,2018-01,0.0,0.0,0.0,70.0
1102,2018-02,0.0,0.0,0.0,70.0
1102,2018-03,0.0,0.0,0.0,70.0
1102,2018-04,0.0,0.0,0.0,70.0
1102,2018-05,0.0,0.0,0.0,70.0
1102,2018-06,0.0,0.0,0.0,70.0
1102,2018-07,0.0,0.0,0.0,70.0
1102,2018-08,0.0,0.0,0.0,70.0
1102,2018-09,0.0,0.0,0.0,70.0
1102,2018-10,0.0,0.0,0.0,70.0
1102,2018-11,0.0,0.0,0.0,70.0
1102,2018-12,47.253171426269,45.0,6491.35,70.0
1103,2018-01,0.0,0.0,0.0,20.0
1103,2018-02,0.0,0.0,0.0,20.0
1103,2018-03,0.0,0.0,0.0,20.0
1103,2018-04,0.0,0.0,0.0,20.0
1103,2018-05,0.0,0.0,0.0,20.0
1103,2018-06,0.0,0.0,0.0,20.0
1103,2018-07,0.0,0.0,0.0,20.0
1103,2018-08,21.369686504290527,15.0,13561.66,20.0
1103,2018-09,51.68605162850027,24.0,18619.47,51.83076171875001
1103,2018-10,42.47686694785593,35.0,19214.54,57.64199218750001
1103,2018-11,42.13840688815323,30.0,21279.43,77.80693359375
1103,2018-12,45.2337972487164,36.0,18351.86,49.217382812500006
1104,2018-01,0.0,0.0,0.0,70.0
1104,2018-02,0.0,0.0,0.0,70.0
1104,2018-03,0.0,0.0,0.0,70.0
1104,2018-04,0.0,0.0,0.0,70.0
1104,2018-05,0.0,0.0,0.0,70.0
1104,2018-06,0.0,0.0,0.0,70.0
1104,2018-07,0.0,0.0,0.0,70.0
1104,2018-08,0.0,0.0,0.0,70.0
1104,2018-09,0.0,0.0,0.0,70.0
1104,2018-10,0.0,0.0,0.0,70.0
1104,2018-11,0.0,0.0,0.0,70.0
1104,2018-12,1.96503495516822,25.0,9360.99,70.0
1105,2018-01,0.0,0.0,0.0,20.0
1105,2018-02,0.0,0.0,0.0,20.0
1105,2018-03,0.0,0.0,0.0,20.0
1105,2018-04,0.0,0.0,0.0,20.0
1105,2018-05,0.0,0.0,0.0,20.0
1105,2018-06,0.0,0.0,0.0,20.0
1105,2018-07,0.0,0.0,0.0,20.0
1105,2018-08,0.0,0.0,0.0,20.0
1105,2018-09,0.0,0.0,0.0,20.0
1105,2018-10,58.10205044107337,46.0,9664.7,20.0
1105,2018-11,102.47399824069173,93.0,11937.49,21.29
1105,2018-12,99.96013271582693,104.0,10987.22,21.62
1106,2018-01,0.0,0.0,0.0,20.0
1106,2018-02,0.0,0.0,0.0,20.0
1106,2018-03,0.0,0.0,0.0,20.0
1106,2018-04,0.0,0.0,0.0,20.0
1106,2018-05,25.676080613670166,0.0,13256.11,20.0
1106,2018-06,62.525824799844784,0.0,18617.0,51.806640625
1106,2018-07,71.81077326614097,0.0,18682.76,52.448828124999984
1106,2018-08,70.05274284589692,0.0,23732.1,101.75878906249999
1106,2018-09,63.38558601761161,0.0,28192.49,145.31728515625002
1106,2018-10,55.01973161866984,0.0,19170.18,57.2087890625
1106,2018-11,66.84610523768337,0.0,25163.24,115.73476562500002
1106,2018-12,66.55688668753201,0.0,22147.94,86.2884765625
1107,2018-01,0.0,0.0,0.0,70.0
1107,2018-02,0.0,0.0,0.0,70.0
1107,2018-03,0.0,0.0,0.0,70.0
1107,2018-04,0.0,0.0,0.0,70.0
1107,2018-05,0.0,0.0,0.0,70.0
1107,2018-06,0.0,0.0,0.0,70.0
1107,2018-07,0.0,0.0,0.0,70.0
1107,2018-08,0.0,0.0,0.0,70.0
1107,2018-09,0.0,0.0,0.0,70.0
1107,2018-10,0.0,0.0,0.0,70.0
1107,2018-11,11.231055603414875,19.0,5209.57,70.0
1107,2018-12,37.789190958766724,46.0,18422.66,70.0
1108,2018-01,0.0,0.0,0.0,70.0
1108,2018-02,0.0,0.0,0.0,70.0
1108,2018-03,0.0,0.0,0.0,70.0
1108,2018-04,0.0,0.0,0.0,70.0
1108,2018-05,0.0,0.0,0.0,70.0
1108,2018-06,0.0,0.0,0.0,70.0
1108,2018-07,0.0,0.0,0.0,70.0
1108,2018-08,0.0,0.0,0.0,70.0
1108,2018-09,0.0,0.0,0.0,70.0
1108,2018-10,0.0,0.0,0.0,70.0
1108,2018-11,0.0,0.0,0.0,70.0
1108,2018-12,0.0,0.0,233.17,70.0
1109,2018-01,0.0,0.0,0.0,20.0
1109,2018-02,0.0,0.0,0.0,20.0
1109,2018-03,0.0,0.0,0.0,20.0
1109,2018-04,26.51350824417786,0.0,8246.83,20.0
1109,2018-05,52.82189463503983,0.0,12630.88,20.0
1109,2018-06,69.93127083889672,0.0,12202.07,20.0
1109,2018-07,65.26650183653237,0.0,20005.7,65.3681640625
1109,2018-08,62.09862865399218,0.0,10660.34,20.0
1109,2018-09,44.725614192498874,0.0,12191.51,20.0
1109,2018-10,68.89245066736876,0.0,10290.62,20.0
1109,2018-11,59.0181968490346,0.0,11015.09,20.0
1109,2018-12,56.31527085249229,0.0,12497.47,20.0
1110,2018-01,0.0,0.0,0.0,20.0
1110,2018-02,0.0,0.0,0.0,20.0
1110,2018-03,0.0,0.0,0.0,20.0
1110,2018-04,0.0,0.0,0.0,20.0
1110,2018-05,11.13927814397078,12.0,7247.61,20.0
1110,2018-06,47.664925931474244,74.0,24115.41,106.22205078125
1110,2018-07,61.93758781983928,61.0,20312.24,68.69171875
1110,2018-08,40.01028769031855,59.0,24671.51,111.20271484374997
1110,2018-09,57.59934351171971,73.0,23705.63,102.19029296875001
1110,2018-10,55.0132584508825,53.0,22191.06,86.79957031250001
1110,2018-11,48.652544334684364,34.0,20229.84,67.55703125
1110,2018-12,48.487310757123154,50.0,21214.5,77.1728515625
1111,2018-01,0.0,0.0,0.0,20.0
1111,2018-02,0.0,0.0,0.0,20.0
1111,2018-03,0.0,0.0,0.0,20.0
1111,2018-04,0.0,0.0,0.0,20.0
1111,2018-05,0.0,0.0,0.0,20.0
1111,2018-06,0.0,0.0,0.0,20.0
1111,2018-07,0.0,0.0,0.0,20.0
1111,2018-08,0.0,0.0,0.0,20.0
1111,2018-09,21.764749115310327,44.0,5933.05,20.0
1111,2018-10,30.77581835653285,107.0,16146.39,29.389589843749995
1111,2018-11,44.531057981079385,79.0,18228.08,48.87859375000002
1111,2018-12,39.052419933925776,92.0,14857.96,21.26
1112,2018-01,0.0,0.0,0.0,70.0
1112,2018-02,0.0,0.0,0.0,70.0
1112,2018-03,0.0,0.0,0.0,70.0
1112,2018-04,0.0,0.0,0.0,70.0
1112,2018-05,0.0,0.0,0.0,70.0
1112,2018-06,0.0,0.0,0.0,70.0
1112,2018-07,0.0,0.0,0.0,70.0
1112,2018-08,0.0,0.0,0.0,70.0
1112,2018-09,0.0,0.0,0.0,70.0
1112,2018-10,83.0444911415001,33.0,10565.2,70.0
1112,2018-11,103.35812841728321,41.0,12728.12,70.0
1112,2018-12,92.40890511885146,40.0,12235.76,70.0
1113,2018-01,0.0,0.0,0.0,70.0
1113,2018-02,0.0,0.0,0.0,70.0
1113,2018-03,0.0,0.0,0.0,70.0
1113,2018-04,0.0,0.0,0.0,70.0
1113,2018-05,0.0,0.0,0.0,70.0
1113,2018-06,51.577810651415874,44.0,13695.210000000001,70.0
1113,2018-07,51.37833951222806,43.0,10490.26,70.0
1113,2018-08,64.23049379377011,37.0,15330.51,70.0
1113,2018-09,58.47162697447576,31.0,12197.81,70.0
1113,2018-10,63.98872802710206,40.0,15598.95,70.0
1113,2018-11,64.57493211886758,30.0,12778.72,70.0
1113,2018-12,64.59021726721726,52.0,15672.41,70.0
1114,2018-01,0.0,0.0,0.0,20.0
1114,2018-02,0.0,0.0,0.0,20.0
1114,2018-03,0.0,0.0,0.0,20.0
1114,2018-04,0.0,0.0,0.0,20.0
1114,2018-05,0.0,0.0,0.0,20.0
1114,2018-06,0.0,0.0,0.0,20.0
1114,2018-07,30.62324958208911,29.0,7572.629999999999,20.0
1114,2018-08,92.49908513679814,78.0,21360.4,79.43765625000002
1114,2018-09,81.99607843472441,95.0,12680.130000000001,21.35
1114,2018-10,87.66140217122596,89.0,15846.17,25.917753906250002
1114,2018-11,78.85978205305486,78.0,26829.87,132.85044921875
1114,2018-12,90.6044614832988,95.0,18058.14,47.699023437499996
1115,2018-01,0.0,0.0,0.0,20.0
1115,2018-02,0.0,0.0,0.0,20.0
1115,2018-03,0.0,0.0,0.0,20.0
1115,2018-04,0.0,0.0,0.0,20.0
1115,2018-05,0.0,0.0,0.0,20.0
1115,2018-06,0.0,0.0,0.0,20.0
1115,2018-07,0.0,0.0,0.0,20.0
1115,2018-08,0.0,0.0,0.0,20.0
1115,2018-09,0.0,0.0,0.0,20.0
1115,2018-10,0.0,0.0,0.0,20.0
1115,2018-11,39.03427773145114,33.0,5528.17,20.0
1115,2018-12,104.95391085509016,119.0,18879.21,56.43728515624999
1116,2018-01,0.0,0.0,0.0,20.0
1116,2018-02,0.0,0.0,0.0,20.0
1116,2018-03,0.0,0.0,0.0,20.0
1116,2018-04,0.0,0.0,0.0,20.0
1116,2018-05,0.0,0.0,0.0,20.0
1116,2018-06,0.0,0.0,0.0,20.0
1116,2018-07,0.0,0.0,0.0,20.0
1116,2018-08,43.41145688683957,19.0,15068.74,20.0
1116,2018-09,0.0,0.0,0.0,20.0
1116,2018-10,0.0,0.0,0.0,20.0
1116,2018-11,0.0,0.0,0.0,20.0
1116,2018-12,0.0,0.0,0.0,20.0
1117,2018-01,0.0,0.0,0.0,20.0
1117,2018-02,0.0,0.0,0.0,20.0
1117,2018-03,0.0,0.0,0.0,20.0
1117,2018-04,0.0,0.0,0.0,20.0
1117,2018-05,7.62413114816847,0.0,2025.11,20.0
1117,2018-06,42.288776412900276,0.0,14686.89,20.0
1117,2018-07,54.87546495682383,0.0,17769.81,43.53330078125001
1117,2018-08,38.16356106663522,0.0,22852.64,93.1703125
1117,2018-09,56.269244270753724,0.0,21826.53,83.14970703124999
1117,2018-10,41.16874513603856,0.0,18489.4,50.560546875000014
1117,2018-11,47.67433893631901,0.0,18252.4,48.246093750000014
1117,2018-12,35.2928829625624,0.0,25026.19,114.39638671875
1118,2018-01,0.0,0.0,0.0,20.0
1118,2018-02,0.0,0.0,0.0,20.0
1118,2018-03,0.0,0.0,0.0,20.0
1118,2018-04,0.0,0.0,0.0,20.0
1118,2018-05,0.0,0.0,0.0,20.0
1118,2018-06,0.0,0.0,0.0,20.0
1118,2018-07,0.0,0.0,0.0,20.0
1118,2018-08,0.0,0.0,0.0,20.0
1118,2018-09,0.0,0.0,0.0,20.0
1118,2018-10,0.0,0.0,0.0,20.0
1118,2018-11,0.0,0.0,0.0,20.0
1118,2018-12,100.4491743923728,17.0,15963.98,25.898242187499996
1119,2018-01,0.0,0.0,0.0,20.0
1119,2018-02,0.0,0.0,0.0,20.0
1119,2018-03,0.0,0.0,0.0,20.0
1119,2018-04,0.0,0.0,0.0,20.0
1119,2018-05,0.0,0.0,0.0,20.0
1119,2018-06,0.0,0.0,0.0,20.0
1119,2018-07,0.0,0.0,0.0,20.0
1119,2018-08,0.0,0.0,0.0,20.0
1119,2018-09,0.0,0.0,0.0,20.0
1119,2018-10,43.95734868435843,105.0,633.04,21.65
1119,2018-11,54.90897988020443,128.0,866.29,22.34
1119,2018-12,58.89242634312898,133.0,1813.6599999999999,22.49
1120,2018-01,0.0,0.0,0.0,20.0
1120,2018-02,0.0,0.0,0.0,20.0
1120,2018-03,0.0,0.0,0.0,20.0
1120,2018-04,39.72317235096744,41.0,23382.83,98.34794921875002
1120,2018-05,55.51006880130761,48.0,22914.24,93.77187500000002
1120,2018-06,43.84196794241812,42.0,21893.08,83.79960937500002
1120,2018-07,41.98807707894111,46.0,21641.98,81.34746093749999
1120,2018-08,51.5332871616202,47.0,19046.98,56.005664062499996
1120,2018-09,47.735236916554754,53.0,28016.71,143.69068359374998
1120,2018-10,47.101532914428866,43.0,17879.2,44.60156250000001
1120,2018-11,44.823014799931414,42.0,21167.079999999998,76.70976562499999
1120,2018-12,46.95175649148354,55.0,18871.88,54.44570312500001
1121,2018-01,0.0,0.0,0.0,20.0
1121,2018-02,0.0,0.0,0.0,20.0
1121,2018-03,0.0,0.0,0.0,20.0
1121,2018-04,0.0,0.0,0.0,20.0
1121,2018-05,0.0,0.0,0.0,20.0
1121,2018-06,0.0,0.0,0.0,20.0
1121,2018-07,0.0,0.0,0.0,20.0
1121,2018-08,0.0,0.0,0.0,20.0
1121,2018-09,0.0,0.0,0.0,20.0
1121,2018-10,0.0,0.0,0.0,20.0
1121,2018-11,0.0,1.0,1236.65,20.0
1121,2018-12,0.0,97.0,66863.89,524.37767578125
1122,2018-01,0.0,0.0,0.0,20.0
1122,2018-02,0.0,0.0,0.0,20.0
1122,2018-03,0.0,0.0,0.0,20.0
1122,2018-04,0.0,0.0,0.0,20.0
1122,2018-05,42.28940417853403,15.0,10913.65,20.0
1122,2018-06,55.46157758811673,15.0,17780.58,43.63847656250002
1122,2018-07,47.494281543877804,19.0,16299.25,29.17236328125
1122,2018-08,60.87329911095761,22.0,29045.27,153.64521484375
1122,2018-09,53.21063759589797,16.0,22436.68,89.108203125
1122,2018-10,53.00264131119005,21.0,17460.79,40.51552734375001
1122,2018-11,52.264569202459235,28.0,16862.03,34.66826171874999
1122,2018-12,48.71068499800235,24.0,21337.4,78.37304687500001
1123,2018-01,0.0,0.0,0.0,20.0
1123,2018-02,0.0,0.0,0.0,20.0
1123,2018-03,0.0,0.0,0.0,20.0
1123,2018-04,0.0,0.0,0.0,20.0
1123,2018-05,0.0,0.0,0.0,20.0
1123,2018-06,5.218706044859321,1.0,1766.76,20.0
1123,2018-07,74.19366915137469,30.0,33222.95,194.44287109374997
1123,2018-08,75.16326430143076,31.0,19375.57,59.21455078125
1123,2018-09,60.110788629762176,20.0,17772.7,43.56152343750001
1123,2018-10,77.43126367158527,27.0,21505.98,80.01933593749999
1123,2018-11,57.34508816707026,35.0,21177.71,76.81357421874999
1123,2018-12,86.59194686151044,38.0,24982.22,113.96699218750001
1124,2018-01,0.0,0.0,0.0,70.0
1124,2018-02,0.0,0.0,0.0,70.0
1124,2018-03,0.0,0.0,0.0,70.0
1124,2018-04,0.0,0.0,0.0,70.0
1124,2018-05,0.0,0.0,0.0,70.0
1124,2018-06,0.0,0.0,0.0,70.0
1124,2018-07,0.0,0.0,0.0,70.0
1124,2018-08,0.0,0.0,0.0,70.0
1124,2018-09,0.0,0.0,0.0,70.0
1124,2018-10,30.53027905600364,30.0,3686.42,70.0
1124,2018-11,69.3141443223172,96.0,5898.57,70.0
1124,2018-12,51.89264563257787,93.0,6495.23,70.0
1125,2018-01,0.0,0.0,0.0,20.0
1125,2018-02,0.0,0.0,0.0,20.0
1125,2018-03,0.0,0.0,0.0,20.0
1125,2018-04,0.0,0.0,0.0,20.0
1125,2018-05,0.0,0.0,0.0,20.0
1125,2018-06,0.0,0.0,0.0,20.0
1125,2018-07,0.0,0.0,0.0,20.0
1125,2018-08,0.0,0.0,0.0,20.0
1125,2018-09,0.0,0.0,0.0,20.0
1125,2018-10,0.0,0.0,0.0,20.0
1125,2018-11,0.0,0.0,0.0,20.0
1125,2018-12,60.83101355272917,54.0,22697.1,91.77136718749999
1126,2018-01,0.0,0.0,0.0,70.0
1126,2018-02,0.0,0.0,0.0,70.0
1126,2018-03,0.0,0.0,0.0,70.0
1126,2018-04,0.0,0.0,0.0,70.0
1126,2018-05,0.0,0.0,0.0,70.0
1126,2018-06,97.32078247024312,78.0,27575.54,70.0
1126,2018-07,112.37712060705753,94.0,25768.85,70.0
1126,2018-08,110.42588825148448,88.0,34307.16,94.52160156250002
1126,2018-09,94.94044653660377,74.0,28196.33,70.0
1126,2018-10,104.72653923059092,86.0,24840.64,70.0
1126,2018-11,126.07092131791067,72.0,20906.16,70.0
1126,2018-12,93.56039161840904,77.0,22134.66,70.0
1127,2018-01,0.0,0.0,0.0,20.0
1127,2018-02,0.0,0.0,0.0,20.0
1127,2018-03,0.0,0.0,0.0,20.0
1127,2018-04,0.0,0.0,0.0,20.0
1127,2018-05,0.0,0.0,0.0,20.0
1127,2018-06,4.145101839576251,3.0,7756.93,20.0
1127,2018-07,28.95193351687272,10.0,21608.77,81.02314453125001
1127,2018-08,30.12655797282165,9.0,21291.57,77.92548828125
1127,2018-09,25.855859668837276,16.0,26462.44,128.422265625
1127,2018-10,19.97027633107754,12.0,24318.32,107.48359375
1127,2018-11,25.957817446367113,12.0,28516.95,148.48583984375
1127,2018-12,36.57437470196892,14.0,21964.05,84.49267578125
1128,2018-01,0.0,0.0,0.0,70.0
1128,2018-02,0.0,0.0,0.0,70.0
1128,2018-03,0.0,0.0,0.0,70.0
1128,2018-04,0.0,0.0,0.0,70.0
1128,2018-05,0.0,0.0,0.0,70.0
1128,2018-06,5.157766641849005,25.0,13036.38,70.0
1128,2018-07,9.40135089853256,38.0,20796.32,70.0
1128,2018-08,7.407214674519496,54.0,15748.49,70.0
1128,2018-09,3.0571142527777075,43.0,21204.82,70.0
1128,2018-10,4.5299271097033,37.0,19870.93,70.0
1128,2018-11,5.741410400163401,42.0,18740.37,70.0
1128,2018-12,12.346632050998098,55.0,15362.73,70.0
1129,2018-01,0.0,0.0,0.0,20.0
1129,2018-02,0.0,0.0,0.0,20.0
1129,2018-03,0.0,0.0,0.0,20.0
1129,2018-04,0.0,0.0,0.0,20.0
1129,2018-05,0.0,0.0,0.0,20.0
1129,2018-06,0.0,0.0,0.0,20.0
1129,2018-07,0.0,0.0,0.0,20.0
1129,2018-08,0.0,0.0,0.0,20.0
1129,2018-09,0.0,0.0,0.0,20.0
1129,2018-10,0.0,0.0,0.0,20.0
1129,2018-11,0.0,0.0,0.0,20.0
1129,2018-12,0.0,0.0,0.0,20.0
1130,2018-01,0.0,0.0,0.0,20.0
1130,2018-02,0.0,0.0,0.0,20.0
1130,2018-03,0.0,0.0,0.0,20.0
1130,2018-04,0.0,0.0,0.0,20.0
1130,2018-05,0.0,0.0,0.0,20.0
1130,2018-06,0.0,0.0,0.0,20.0
1130,2018-07,0.0,0.0,0.0,20.0
1130,2018-08,0.0,0.0,0.0,20.0
1130,2018-09,34.388247731545704,51.0,12787.35,20.03
1130,2018-10,59.96451343589603,92.0,20706.02,73.4672265625
1130,2018-11,66.57175384554857,89.0,13800.91,21.17
1130,2018-12,60.39927069066224,104.0,17920.43,46.62419921875001
1131,2018-01,0.0,0.0,0.0,20.0
1131,2018-02,0.0,0.0,0.0,20.0
1131,2018-03,0.0,0.0,0.0,20.0
1131,2018-04,0.0,0.0,0.0,20.0
1131,2018-05,0.0,18.0,6468.11,20.0
1131,2018-06,0.0,27.0,14637.039999999999,20.0
1131,2018-07,0.0,28.0,16564.01,31.757910156249984
1131,2018-08,0.0,33.0,12271.78,20.0
1131,2018-09,0.0,26.0,15594.75,22.29248046875
1131,2018-10,0.0,31.0,21292.61,77.93564453125
1131,2018-11,0.0,20.0,13697.04,20.0
1131,2018-12,0.0,33.0,15212.42,20.0
1132,2018-01,0.0,0.0,0.0,70.0
1132,2018-02,0.0,0.0,0.0,70.0
1132,2018-03,0.0,0.0,0.0,70.0
1132,2018-04,45.46009190065597,72.0,15651.16,70.0
1132,2018-05,96.45512103440132,149.0,30169.84,70.0
1132,2018-06,85.20322123559582,143.0,26344.73,70.0
1132,2018-07,71.88512323872854,149.0,27907.55,70.0
1132,2018-08,93.90496839778211,151.0,20796.21,70.0
1132,2018-09,82.13973950855468,155.0,26357.55,70.0
1132,2018-10,80.92635778439411,153.0,22614.02,70.0
1132,2018-11,76.86699782350864,166.0,26550.579999999998,70.0
1132,2018-12,79.84803066642624,150.0,17396.31,70.0
1133,2018-01,0.0,0.0,0.0,70.0
1133,2018-02,0.0,0.0,0.0,70.0
1133,2018-03,0.0,0.0,0.0,70.0
1133,2018-04,0.0,0.0,0.0,70.0
1133,2018-05,0.0,0.0,0.0,70.0
1133,2018-06,0.0,0.0,0.0,70.0
1133,2018-07,6.527095335952703,27.0,3895.05,70.0
1133,2018-08,27.77047852464438,70.0,16099.27,70.0
1133,2018-09,35.19556350409059,90.0,17366.56,70.0
1133,2018-10,31.022989580180774,81.0,16908.69,70.0
1133,2018-11,37.77257140392906,102.0,16483.21,70.0
1133,2018-12,32.185182692748356,85.0,12440.39,70.0
1134,2018-01,0.0,0.0,0.0,20.0
1134,2018-02,0.0,0.0,0.0,20.0
1134,2018-03,0.0,0.0,0.0,20.0
1134,2018-04,0.0,0.0,0.0,20.0
1134,2018-05,0.0,0.0,0.0,20.0
1134,2018-06,0.0,0.0,0.0,20.0
1134,2018-07,0.0,0.0,0.0,20.0
1134,2018-08,0.0,0.0,0.0,20.0
1134,2018-09,35.51818925300296,16.0,15746.07,23.770214843749997
1134,2018-10,28.143444928726524,11.0,18199.5,47.7294921875
1134,2018-11,30.09646567649594,24.0,23317.89,97.71376953125
1134,2018-12,29.963973308269562,10.0,24072.13,105.07939453125002
1135,2018-01,0.0,0.0,0.0,70.0
1135,2018-02,0.0,0.0,0.0,70.0
1135,2018-03,0.0,0.0,0.0,70.0
1135,2018-04,0.0,0.0,0.0,70.0
1135,2018-05,0.0,0.0,0.0,70.0
1135,2018-06,0.0,0.0,0.0,70.0
1135,2018-07,0.0,0.0,0.0,70.0
1135,2018-08,0.0,0.0,0.0,70.0
1135,2018-09,0.0,0.0,0.0,70.0
1135,2018-10,0.0,0.0,0.0,70.0
1135,2018-11,0.0,0.0,0.0,70.0
1135,2018-12,16.075420386024717,0.0,6921.2,70.0
1136,2018-01,0.0,0.0,0.0,20.0
1136,2018-02,0.0,0.0,0.0,20.0
1136,2018-03,0.0,0.0,0.0,20.0
1136,2018-04,0.0,0.0,0.0,20.0
1136,2018-05,0.0,0.0,0.0,20.0
1136,2018-06,0.0,0.0,0.0,20.0
1136,2018-07,0.0,0.0,0.0,20.0
1136,2018-08,0.0,0.0,0.0,20.0
1136,2018-09,0.0,0.0,0.0,20.0
1136,2018-10,16.005040188750232,26.0,11788.640000000001,20.0
1136,2018-11,57.84948276522832,42.0,21273.99,77.75380859375002
1136,2018-12,41.15690178828683,59.0,22459.67,89.60271484374998
1137,2018-01,0.0,0.0,0.0,20.0
1137,2018-02,0.0,0.0,0.0,20.0
1137,2018-03,0.0,0.0,0.0,20.0
1137,2018-04,0.0,0.0,0.0,20.0
1137,2018-05,0.0,0.0,0.0,20.0
1137,2018-06,0.0,0.0,0.0,20.0
1137,2018-07,0.0,0.0,0.0,20.0
1137,2018-08,0.0,0.0,0.0,20.0
1137,2018-09,0.0,0.0,0.0,20.0
1137,2018-10,0.0,48.0,7002.91,20.0
1137,2018-11,0.0,64.0,3084.69,20.42
1137,2018-12,0.0,56.0,6745.66,20.18
1138,2018-01,0.0,0.0,0.0,20.0
1138,2018-02,37.86603228406931,7.0,16319.15,29.366699218749996
1138,2018-03,45.599948099466644,13.0,17496.71,40.86630859374999
1138,2018-04,39.425507814270894,11.0,20111.21,66.39853515624999
1138,2018-05,49.43556648006998,16.0,23059.99,95.19521484375002
1138,2018-06,67.59506900922425,17.0,18719.47,52.80732421875001
1138,2018-07,46.02690079483512,11.0,23709.07,101.53388671875
